Hash(vConsole),Name
0xAA2C4AC2,TASK_START_SCENARIO_AT_POSITION
0x9C50FBF0,TASK_USE_NEAREST_SCENARIO_TO_COORD
0x1BE9D65C,TASK_USE_NEAREST_SCENARIO_TO_COORD_WARP
0xE32FFB22,TASK_USE_NEAREST_SCENARIO_CHAIN_TO_COORD
0xBAB4C0AE,TASK_USE_NEAREST_SCENARIO_CHAIN_TO_COORD_WARP
0xFA7F5047,DOES_SCENARIO_EXIST_IN_AREA
0x0FB138A5,DOES_SCENARIO_OF_TYPE_EXIST_IN_AREA
0x697FC008,IS_SCENARIO_OCCUPIED
0x9BE9C691,PED_HAS_USE_SCENARIO_TASK
0x1984A5D1,PLAY_ANIM_ON_RUNNING_SCENARIO
0x5F072EB9,DOES_SCENARIO_GROUP_EXIST
0x90991122,IS_SCENARIO_GROUP_ENABLED
0x116997B1,SET_SCENARIO_GROUP_ENABLED
0xBF55025D,RESET_SCENARIO_GROUPS_ENABLED
0x59DB8F26,SET_EXCLUSIVE_SCENARIO_GROUP
0x17F9DFE8,RESET_EXCLUSIVE_SCENARIO_GROUP
0xAE37E969,IS_SCENARIO_TYPE_ENABLED
0xDB18E5DE,SET_SCENARIO_TYPE_ENABLED
0xF58FDEB4,RESET_SCENARIO_TYPES_ENABLED
0x05038F1A,IS_PED_ACTIVE_IN_SCENARIO
0xDF099E18,TASK_COMBAT_HATED_TARGETS_IN_AREA
0x2E7064E4,TASK_COMBAT_HATED_TARGETS_AROUND_PED
0xF127AD6A,TASK_COMBAT_HATED_TARGETS_AROUND_PED_TIMED
0xF65C20A7,TASK_THROW_PROJECTILE
0xDAF4F8FC,TASK_SWAP_WEAPON
0xCA6E91FD,TASK_RELOAD_WEAPON
0x320813E6,IS_PED_GETTING_UP
0x0FDC54FC,TASK_WRITHE
0x09E61921,IS_PED_IN_WRITHE
0xF33F83CA,OPEN_PATROL_ROUTE
0x67305E59,CLOSE_PATROL_ROUTE
0x21B48F10,ADD_PATROL_ROUTE_NODE
0xD8761BB3,ADD_PATROL_ROUTE_LINK
0x0A6C7864,CREATE_PATROL_ROUTE
0x2A4E6706,DELETE_PATROL_ROUTE
0xB92E5AF6,TASK_PATROL
0xA27A9413,TASK_STAY_IN_COVER
0x50779A2C,ADD_VEHICLE_SUBTASK_ATTACK_COORD
0x80461113,ADD_VEHICLE_SUBTASK_ATTACK_PED
0x59677BA0,TASK_VEHICLE_SHOOT_AT_PED
0x920AE6DB,TASK_VEHICLE_AIM_AT_PED
0xA7AAA4D6,TASK_VEHICLE_SHOOT_AT_COORD
0x010F47CE,TASK_VEHICLE_AIM_AT_COORD
0x55CF3BCD,TASK_VEHICLE_GOTO_NAVMESH
0x1552DC91,TASK_GO_TO_COORD_WHILE_AIMING_AT_COORD
0x9BD52ABD,TASK_GO_TO_COORD_WHILE_AIMING_AT_ENTITY
0x3F91358E,TASK_GO_TO_COORD_AND_AIM_AT_HATED_ENTITIES_NEAR_COORD
0xD896CD82,TASK_GO_TO_ENTITY_WHILE_AIMING_AT_COORD
0x68E36B7A,TASK_GO_TO_ENTITY_WHILE_AIMING_AT_ENTITY
0xBBB26172,SET_HIGH_FALL_TASK
0xAFABFB5D,REQUEST_WAYPOINT_RECORDING
0x87125F5D,GET_IS_WAYPOINT_RECORDING_LOADED
0x624530B0,REMOVE_WAYPOINT_RECORDING
0xF5F9B71E,WAYPOINT_RECORDING_GET_NUM_POINTS
0x19266913,WAYPOINT_RECORDING_GET_COORD
0xC765633A,WAYPOINT_RECORDING_GET_SPEED_AT_POINT
0xC4CD35AF,WAYPOINT_RECORDING_GET_CLOSEST_WAYPOINT
0xADF9904D,TASK_FOLLOW_WAYPOINT_RECORDING
0x85B7725F,IS_WAYPOINT_PLAYBACK_GOING_ON_FOR_PED
0x3595B104,GET_PED_WAYPOINT_PROGRESS
0x084B35B0,GET_PED_WAYPOINT_DISTANCE
0xF867F747,SET_PED_WAYPOINT_ROUTE_OFFSET
0xE8422AC4,GET_WAYPOINT_DISTANCE_ALONG_ROUTE
0xA6BB5717,WAYPOINT_PLAYBACK_GET_IS_PAUSED
0xFE39ECF8,WAYPOINT_PLAYBACK_PAUSE
0x50F392EF,WAYPOINT_PLAYBACK_RESUME
0x23E6BA96,WAYPOINT_PLAYBACK_OVERRIDE_SPEED
0x1BBB2CAC,WAYPOINT_PLAYBACK_USE_DEFAULT_SPEED
0x4DFD5FEC,USE_WAYPOINT_RECORDING_AS_ASSISTED_MOVEMENT_ROUTE
0x75E60CF6,WAYPOINT_PLAYBACK_START_AIMING_AT_PED
0xF120A34E,WAYPOINT_PLAYBACK_START_AIMING_AT_COORD
0xCDDB44D5,WAYPOINT_PLAYBACK_START_SHOOTING_AT_COORD
0x6D7CF40C,WAYPOINT_PLAYBACK_STOP_AIMING_OR_SHOOTING
0x48262EDA,ASSISTED_MOVEMENT_REQUEST_ROUTE
0xB3CEC06F,ASSISTED_MOVEMENT_REMOVE_ROUTE
0x79B067AF,ASSISTED_MOVEMENT_IS_ROUTE_LOADED
0x01CAAFCC,ASSISTED_MOVEMENT_SET_ROUTE_PROPERTIES
0x8FB923EC,ASSISTED_MOVEMENT_OVERRIDE_LOAD_DISTANCE_THIS_FRAME
0x959818B6,TASK_VEHICLE_FOLLOW_WAYPOINT_RECORDING
0x80DD15DB,IS_WAYPOINT_PLAYBACK_GOING_ON_FOR_VEHICLE
0xD3CCF64E,GET_VEHICLE_WAYPOINT_PROGRESS
0x81049608,GET_VEHICLE_WAYPOINT_TARGET_POINT
0x7C00B415,VEHICLE_WAYPOINT_PLAYBACK_PAUSE
0xBEB14C82,VEHICLE_WAYPOINT_PLAYBACK_RESUME
0x923C3AA4,VEHICLE_WAYPOINT_PLAYBACK_USE_DEFAULT_SPEED
0xBE1E7BB4,VEHICLE_WAYPOINT_PLAYBACK_OVERRIDE_SPEED
0x1B54FB6B,TASK_SET_BLOCKING_OF_NON_TEMPORARY_EVENTS
0xCAD2EF77,TASK_FORCE_MOTION_STATE
0x6F5D215F,_TASK_MOVE_NETWORK
0x71A5C5DB,_TASK_MOVE_NETWORK_ADVANCED
0x902656EB,_IS_TASK_MOVE_SCRIPTED_ACTIVE
0x885724DE,_SET_NETWORK_TASK_ACTION
0x96C0277B,_GET_PED_NETWORK_TASK_PHASE
0xA79BE783,_SET_NETWORK_TASK_PARAM_FLOAT
0xF3538041,_SET_NETWORK_TASK_PARAM_BOOL
0xE9DAF877,IS_MOVE_BLEND_RATIO_STILL
0xD21639A8,IS_MOVE_BLEND_RATIO_WALKING
0xE76A2353,IS_MOVE_BLEND_RATIO_RUNNING
0xDD616893,IS_MOVE_BLEND_RATIO_SPRINTING
0x09E3418D,IS_PED_STILL
0x4B865C4A,IS_PED_WALKING
0xE9A5578F,IS_PED_RUNNING
0x4F3E0633,IS_PED_SPRINTING
0xEFEED13C,IS_PED_STRAFING
0x4F217E7B,TASK_SYNCHRONIZED_SCENE
0x4D210467,TASK_SWEEP_AIM_ENTITY
0xF65F0F4F,UPDATE_TASK_SWEEP_AIM_ENTITY
0x1683FE66,TASK_SWEEP_AIM_POSITION
0x6345EC80,UPDATE_TASK_SWEEP_AIM_POSITION
0xBC0F153D,TASK_ARREST_PED
0x6942DB7A,IS_PED_RUNNING_ARREST_TASK
0x5FF6C2ED,IS_PED_BEING_ARRESTED
0xA23A1D61,UNCUFF_PED
0x511CE741,IS_PED_CUFFED
0x4E9CA30A,GET_ALLOCATED_STACK_SIZE
0x11A178B8,_GET_FREE_STACK_SLOTS_COUNT
0xDB3FEB5C,SET_RANDOM_SEED
0xA7F84694,SET_TIME_SCALE
0x57592D52,SET_MISSION_FLAG
0x95115F97,GET_MISSION_FLAG
0xA77F31E8,SET_RANDOM_EVENT_FLAG
0x794CC92C,GET_RANDOM_EVENT_FLAG
0xA8171E9E,GET_PREV_WEATHER_TYPE_HASH_NAME
0x353E8056,GET_NEXT_WEATHER_TYPE_HASH_NAME
0x250ADA61,IS_PREV_WEATHER_TYPE
0x99CB167F,IS_NEXT_WEATHER_TYPE
0xC6C04C75,SET_WEATHER_TYPE_PERSIST
0xC869FE97,SET_WEATHER_TYPE_NOW_PERSIST
0x361E9EAC,SET_WEATHER_TYPE_NOW
0x386F0D25,_SET_WEATHER_TYPE_OVER_TIME
0xE7AA1BC9,SET_RANDOM_WEATHER_TYPE
0x6AB757D8,CLEAR_WEATHER_TYPE_PERSIST
0x9A5C1D56,_GET_WEATHER_TYPE_TRANSITION
0x5CA74040,_SET_WEATHER_TYPE_TRANSITION
0xD9082BB5,SET_OVERRIDE_WEATHER
0x7740EA4E,CLEAR_OVERRIDE_WEATHER
0xDA02F415,_SET_NEARBY_WAVE_HEIGHT
0xC6294698,SET_WIND
0x45705F94,SET_WIND_SPEED
0x098F0F3C,GET_WIND_SPEED
0x381AEEE9,SET_WIND_DIRECTION
0x89499A0D,GET_WIND_DIRECTION
0xC9F67F28,GET_RAIN_LEVEL
0x1B09184F,GET_SNOW_LEVEL
0xDF38165E,FORCE_LIGHTNING_FLASH
0x8727A4C5,PRELOAD_CLOUD_HAT
0xED88FC61,LOAD_CLOUD_HAT
0xC9FA6E07,UNLOAD_CLOUD_HAT
0x2D7787BC,_CLEAR_CLOUD_HAT
0xA4EA0691,GET_GAME_TIMER
0x96374262,GET_FRAME_TIME
0xB477A015,GET_FRAME_COUNT
0x0562C4D0,GET_RANDOM_FLOAT_IN_RANGE
0x4051115B,GET_RANDOM_INT_IN_RANGE
0xA1BFD5E0,GET_GROUND_Z_FOR_3D_COORD
0x64D91CED,GET_GROUND_Z_AND_NORMAL_FOR_3D_COORD
0x998E5CAD,ASIN
0xF4038776,ACOS
0xD320CE5E,TAN
0x7A03CC8E,ATAN
0x2508AC81,ATAN2
0xF698765E,GET_DISTANCE_BETWEEN_COORDS
0xDBF75E58,GET_ANGLE_BETWEEN_2D_VECTORS
0xD209D52B,GET_HEADING_FROM_VECTOR_2D
0x4EFE7E6B,SET_BIT
0x8BC9E618,CLEAR_BIT
0x98EFF6F1,GET_HASH_KEY
0xC013972F,IS_AREA_OCCUPIED
0x452E8D9E,IS_POSITION_OCCUPIED
0xC161558D,IS_POINT_OBSCURED_BY_A_MISSION_ENTITY
0x854E9AB8,CLEAR_AREA
0x20E4FFD9,_CLEAR_AREA_OF_EVERYTHING
0x63320F3C,CLEAR_AREA_OF_VEHICLES
0xF11A3018,CLEAR_ANGLED_AREA_OF_VEHICLES
0xBB720FE7,CLEAR_AREA_OF_OBJECTS
0x25BE7FA8,CLEAR_AREA_OF_PEDS
0x95C53824,CLEAR_AREA_OF_COPS
0x18DB5434,CLEAR_AREA_OF_PROJECTILES
0xF5CCF164,SET_SAVE_MENU_ACTIVE
0xEC2A0ECF,SET_CREDITS_ACTIVE
0x2569C9A7,HAVE_CREDITS_REACHED_END
0x9F861FD4,TERMINATE_ALL_SCRIPTS_WITH_THIS_NAME
0x878486CE,NETWORK_SET_SCRIPT_IS_SAFE_FOR_NETWORK_GAME
0x4F3E3104,ADD_HOSPITAL_RESTART
0x09F49C72,DISABLE_HOSPITAL_RESTART
0xE96C29FE,ADD_POLICE_RESTART
0x0A280324,DISABLE_POLICE_RESTART
0x296574AE,_DISABLE_AUTOMATIC_RESPAWN
0xDA13A4B6,IGNORE_NEXT_RESTART
0xC9F6F0BC,SET_FADE_OUT_AFTER_DEATH
0xCB074B9D,SET_FADE_OUT_AFTER_ARREST
0xACDE6985,SET_FADE_IN_AFTER_DEATH_ARREST
0x6E00EB0B,SET_FADE_IN_AFTER_LOAD
0x39C1849A,REGISTER_SAVE_HOUSE
0xC3240BB4,SET_SAVE_HOUSE
0x47436C12,OVERRIDE_SAVE_HOUSE
0x54C44B1A,DO_AUTO_SAVE
0x36F75399,IS_AUTO_SAVE_IN_PROGRESS
0x17F4F44D,BEGIN_REPLAY_STATS
0x81216EE0,ADD_REPLAY_STAT_VALUE
0xCB570185,END_REPLAY_STATS
0xC47DFF02,CLEAR_REPLAY_STATS
0x40CE4DFD,IS_MEMORY_CARD_IN_USE
0xCB7415AC,SHOOT_SINGLE_BULLET_BETWEEN_COORDS
0x52ACCB7B,_SHOOT_SINGLE_BULLET_BETWEEN_COORDS_PRESET_PARAMS
0x91ABB8E0,GET_MODEL_DIMENSIONS
0x85B1C9FA,SET_FAKE_WANTED_LEVEL
0x0022A430,GET_FAKE_WANTED_LEVEL
0x902E26AC,IS_BIT_SET
0x20AB0B6B,USING_MISSION_CREATOR
0x348B9046,SET_MINIGAME_IN_PROGRESS
0x53A95E13,IS_MINIGAME_IN_PROGRESS
0x7605EF6F,IS_THIS_A_MINIGAME_SCRIPT
0x5C3BF51B,IS_SNIPER_INVERTED
0xD374BEBC,GET_PROFILE_SETTING
0x877C0BC5,ARE_STRINGS_EQUAL
0xFE25A58F,COMPARE_STRINGS
0xB44677C5,ABSI
0xAF6F6E0B,ABSF
0x0483715C,IS_SNIPER_BULLET_IN_AREA
0x78E1A557,IS_PROJECTILE_IN_AREA
0x2B73BCF6,IS_PROJECTILE_TYPE_IN_AREA
0xD1AE2681,IS_PROJECTILE_TYPE_IN_ANGLED_AREA
0xBE81F1E2,IS_PROJECTILE_TYPE_WITHIN_DISTANCE
0x1A40454B,_GET_IS_PROJECTILE_TYPE_IN_AREA
0x6BDE5CE4,_GET_PROJECTILE_NEAR_PED_COORDS
0x507BC6F7,_GET_PROJECTILE_NEAR_PED
0xE2DB58F7,IS_BULLET_IN_ANGLED_AREA
0xB54F46CA,IS_BULLET_IN_AREA
0xAB73ED26,IS_BULLET_IN_BOX
0x902BC7D9,HAS_BULLET_IMPACTED_IN_AREA
0x2C2618CC,HAS_BULLET_IMPACTED_IN_BOX
0x40282018,IS_ORBIS_VERSION
0x46FB06A5,IS_DURANGO_VERSION
0x24005CC8,IS_XBOX360_VERSION
0x4C0D5303,IS_PS3_VERSION
0x4D5D9EE3,IS_PC_VERSION
0x944BA1DC,IS_AUSSIE_VERSION
0x8E71E00F,IS_STRING_NULL
0x42E9F2CA,IS_STRING_NULL_OR_EMPTY
0x590A8160,STRING_TO_INT
0x32094719,SET_BITS_IN_RANGE
0xCA03A1E5,GET_BITS_IN_RANGE
0xB630E5FF,ADD_STUNT_JUMP
0xB9B7E777,ADD_STUNT_JUMP_ANGLED
0x840CB5DA,DELETE_STUNT_JUMP
0x9D1E7785,ENABLE_STUNT_JUMP_SET
0x644C9FA4,DISABLE_STUNT_JUMP_SET
0x3C806A2D,_ENABLE_ALL_STUNTJUMP_SETS
0xF477D0B1,IS_STUNT_JUMP_IN_PROGRESS
0x021636EE,IS_STUNT_JUMP_MESSAGE_SHOWING
0xF43D9821,CANCEL_STUNT_JUMP
0x8230FF6C,SET_GAME_PAUSED
0xA0C3CE29,SET_THIS_SCRIPT_CAN_BE_PAUSED
0xD06F1720,SET_THIS_SCRIPT_CAN_REMOVE_BLIPS_CREATED_BY_ANY_SCRIPT
0xFF6191E1,_HAS_BUTTON_COMBINATION_JUST_BEEN_ENTERED
0x721B2492,_USE_FREEMODE_MAP_BEHAVIOR
0xE202879D,_SET_UNK_MAP_FLAG
0x8FF6232C,IS_FRONTEND_FADING
0x72C20700,POPULATE_NOW
0x6F203C6E,GET_INDEX_OF_CURRENT_LEVEL
0x2D833F4A,SET_GRAVITY_LEVEL
0x881A694D,START_SAVE_DATA
0x3B1C07C8,STOP_SAVE_DATA
0xB930956F,REGISTER_INT_TO_SAVE
0x9B38374A,REGISTER_ENUM_TO_SAVE
0xDB06F7AD,REGISTER_FLOAT_TO_SAVE
0x5417E0E0,REGISTER_BOOL_TO_SAVE
0x284352C4,REGISTER_TEXT_LABEL_TO_SAVE
0xFB45728E,_START_SAVE_STRUCT
0xC2624A28,STOP_SAVE_STRUCT
0x893A342C,_START_SAVE_ARRAY
0x0CAD8217,STOP_SAVE_ARRAY
0x0B710A51,ENABLE_DISPATCH_SERVICE
0xE0F0684F,BLOCK_DISPATCH_SERVICE_RESOURCE_CREATION
0x3CE5BF6B,_GET_NUMBER_OF_DISPATCHED_UNITS_FOR_PLAYER
0xFC5FF7B3,CREATE_INCIDENT
0xBBC35B03,CREATE_INCIDENT_WITH_ENTITY
0x212BD0DC,DELETE_INCIDENT
0x31FD0BA4,IS_INCIDENT_VALID
0x71AEFD77,FIND_SPAWN_POINT_IN_DIRECTION
0x0BD3F9EC,ENABLE_TENNIS_MODE
0x04A947BA,IS_TENNIS_MODE
0xDA65ECAA,RESET_DISPATCH_IDEAL_SPAWN_DISTANCE
0x6283BE32,SET_DISPATCH_IDEAL_SPAWN_DISTANCE
0xABADB709,SET_DISPATCH_TIME_BETWEEN_SPAWN_ATTEMPTS
0x1C996BCD,SET_DISPATCH_TIME_BETWEEN_SPAWN_ATTEMPTS_MULTIPLIER
0xA8D2FB92,REMOVE_DISPATCH_SPAWN_BLOCKING_AREA
0x9A17F835,RESET_DISPATCH_SPAWN_BLOCKING_AREAS
0xD2688412,_DISPLAY_ONSCREEN_KEYBOARD_2
0xAD99F2CE,DISPLAY_ONSCREEN_KEYBOARD
0x23D0A1CE,UPDATE_ONSCREEN_KEYBOARD
0x44828FB3,GET_ONSCREEN_KEYBOARD_RESULT
0x3301EA47,_SAVE_NEXT_KEYBOARD_INPUT
0x42B484ED,_REMOVE_STEALTH_KILL
0x2EAFA1D1,SET_EXPLOSIVE_AMMO_THIS_FRAME
0x7C18FC8A,SET_FIRE_AMMO_THIS_FRAME
0x96663D56,SET_EXPLOSIVE_MELEE_THIS_FRAME
0x86745EF3,SET_SUPER_JUMP_THIS_FRAME
0x5D209F25,_RESET_LOCALPLAYER_STATE
0x1D530E47,PLAY_PED_RINGTONE
0xFE576EE4,IS_PED_RINGTONE_PLAYING
0xFEEA107C,STOP_PED_RINGTONE
0x4ED1400A,IS_MOBILE_PHONE_CALL_ONGOING
0xB2BC25F8,CREATE_NEW_SCRIPTED_CONVERSATION
0x96CD0513,ADD_LINE_TO_CONVERSATION
0xF8D5EB86,ADD_PED_TO_CONVERSATION
0xAD7BB191,SET_MICROPHONE_POSITION
0x38E42D07,START_SCRIPT_PHONE_CONVERSATION
0x9ACB213A,PRELOAD_SCRIPT_PHONE_CONVERSATION
0xE5DE7D9D,START_SCRIPT_CONVERSATION
0xDDF5C579,PRELOAD_SCRIPT_CONVERSATION
0xA170261B,START_PRELOADED_CONVERSATION
0xCB8FD96F,IS_SCRIPTED_CONVERSATION_ONGOING
0xE1870EA9,IS_SCRIPTED_CONVERSATION_LOADED
0x9620E41F,GET_CURRENT_SCRIPTED_CONVERSATION_LINE
0xE2C9C6F8,PAUSE_SCRIPTED_CONVERSATION
0x6CB24B56,RESTART_SCRIPTED_CONVERSATION
0xAB77DA7D,STOP_SCRIPTED_CONVERSATION
0x85C98304,SKIP_TO_NEXT_SCRIPTED_CONVERSATION_LINE
0xF3A67AF3,INTERRUPT_CONVERSATION
0xA6203643,REGISTER_SCRIPT_WITH_AUDIO
0x66728EFE,UNREGISTER_SCRIPT_WITH_AUDIO
0x916E37CA,REQUEST_MISSION_AUDIO_BANK
0x23C88BC7,REQUEST_AMBIENT_AUDIO_BANK
0x21322887,REQUEST_SCRIPT_AUDIO_BANK
0xF1850DDC,HINT_AMBIENT_AUDIO_BANK
0x41FA0E51,HINT_SCRIPT_AUDIO_BANK
0x8E8824C7,RELEASE_MISSION_AUDIO_BANK
0x8C938784,RELEASE_AMBIENT_AUDIO_BANK
0x16707ABC,RELEASE_NAMED_SCRIPT_AUDIO_BANK
0x22F865E5,RELEASE_SCRIPT_AUDIO_BANK
0x6AE0AD56,GET_SOUND_ID
0x9C080899,RELEASE_SOUND_ID
0xB6E1917F,PLAY_SOUND
0x2E458F74,PLAY_SOUND_FRONTEND
0x95AE00F8,PLAY_SOUND_FROM_ENTITY
0xCAD3E2D5,PLAY_SOUND_FROM_COORD
0xCD7F4030,STOP_SOUND
0x2576F610,GET_NETWORK_ID_FROM_SOUND_ID
0xD064D4DC,GET_SOUND_ID_FROM_NETWORK_ID
0x606EE5FA,SET_VARIABLE_ON_SOUND
0xF67BB44C,SET_VARIABLE_ON_STREAM
0x9A083B7E,OVERRIDE_UNDERWATER_STREAM
0xE85AEC2E,HAS_SOUND_FINISHED
0x5C57B85D,_PLAY_AMBIENT_SPEECH1
0x444180DB,_PLAY_AMBIENT_SPEECH2
0x8386AE28,_PLAY_AMBIENT_SPEECH_WITH_VOICE
0xA1A1402E,_PLAY_AMBIENT_SPEECH_AT_COORDS
0x05B9B5CF,OVERRIDE_TREVOR_RAGE
0xE80CF0D4,RESET_TREVOR_RAGE
0x782CA58D,SET_PLAYER_ANGRY
0x874BD6CB,PLAY_PAIN
0xBD2EA1A1,SET_AMBIENT_VOICE_NAME
0xBB8E64BF,STOP_CURRENT_PLAYING_AMBIENT_SPEECH
0x1972E8AA,IS_AMBIENT_SPEECH_PLAYING
0x2C653904,IS_SCRIPTED_SPEECH_PLAYING
0x2B74A6D6,IS_ANY_SPEECH_PLAYING
0x8BD5F11E,_CAN_PED_SPEAK
0x7B2F0743,IS_PED_IN_CURRENT_CONVERSATION
0xD2EA77A3,SET_PED_IS_DRUNK
0x498849F3,_PLAY_ANIMAL_VOCALIZATION
0x0CBAF2EF,_IS_ANIMAL_VOCALIZATION_PLAYING
0x3EA7C6CB,SET_ANIMAL_MOOD
0x6E502A5B,IS_MOBILE_PHONE_RADIO_ACTIVE
0xE1E0ED34,SET_MOBILE_PHONE_RADIO_STATE
0x1C4946AC,GET_PLAYER_RADIO_STATION_INDEX
0xD909C107,GET_PLAYER_RADIO_STATION_NAME
0x3DF493BC,GET_RADIO_STATION_NAME
0x872CF0EA,GET_PLAYER_RADIO_STATION_GENRE
0xCF29097B,IS_RADIO_RETUNING
0x53DB6994,_TUNE_FORWARD
0xD70ECC80,_TUNE_BACKWARD
0x7B36E35E,SET_RADIO_TO_STATION_NAME
0xE391F55F,SET_VEH_RADIO_STATION
0x7ABB89D2,_SET_VEHICLE_AS_AMBIENT_EMMITTER
0x87431585,SET_EMITTER_RADIO_STATION
0x91F72E92,SET_STATIC_EMITTER_ENABLED
0x1D82766D,SET_RADIO_TO_STATION_INDEX
0xB1172075,SET_FRONTEND_RADIO_ACTIVE
0xCCD9ABE4,UNLOCK_MISSION_NEWS_STORY
0x27305D37,GET_NUMBER_OF_PASSENGER_VOICE_VARIATIONS
0xA2B88CA7,GET_AUDIBLE_MUSIC_TRACK_TEXT_ID
0x8E88B3CC,PLAY_END_CREDITS_MUSIC
0x10D36630,SKIP_RADIO_FORWARD
0x286BF543,FREEZE_RADIO_STATION
0x4D46202C,UNFREEZE_RADIO_STATION
0xA40196BF,SET_RADIO_AUTO_UNFREEZE
0x9B069233,SET_INITIAL_PLAYER_STATION
0x52E054CE,SET_USER_RADIO_CONTROL_ENABLED
0x76E96212,SET_RADIO_TRACK
0x8D9EDD99,SET_VEHICLE_RADIO_LOUD
0xCBA99F4A,_IS_VEHICLE_RADIO_LOUD
0x990085F0,SET_MOBILE_RADIO_ENABLED_DURING_GAMEPLAY
0x46B0C696,_DOES_PLAYER_VEH_HAVE_RADIO
0x2A3E5E8B,_IS_PLAYER_VEHICLE_RADIO_ENABLED
0x6F812CAB,SET_VEHICLE_RADIO_ENABLED
0x128C3873,_SET_CUSTOM_RADIO_TRACK_LIST
0x1D766976,_CLEAR_CUSTOM_RADIO_TRACK_LIST
0xCC91FCF5,_MAX_RADIO_STATION_INDEX
0xECA1512F,FIND_RADIO_STATION_INDEX
0xB1FF7137,_SET_RADIO_STATION_MUSIC_ONLY
0x2849CAC9,SET_AMBIENT_ZONE_STATE
0xCDFF3C82,CLEAR_AMBIENT_ZONE_STATE
0xBF80B412,SET_AMBIENT_ZONE_LIST_STATE
0x38B9B8D4,CLEAR_AMBIENT_ZONE_LIST_STATE
0xC1FFB672,SET_AMBIENT_ZONE_STATE_PERSISTENT
0x5F5A2605,SET_AMBIENT_ZONE_LIST_STATE_PERSISTENT
0xBFABD872,IS_AMBIENT_ZONE_ENABLED
0xCE1332B7,SET_CUTSCENE_AUDIO_OVERRIDE
0xD63CF33A,GET_PLAYER_HEADSET_SOUND_ALTERNATE
0x3F277B62,PLAY_POLICE_REPORT
0xC0EB6924,BLIP_SIREN
0x2ACAB783,OVERRIDE_VEH_HORN
0x20E2BDD0,IS_HORN_ACTIVE
0x01D6EABE,SET_AGGRESSIVE_HORNS
0xF1F51A14,IS_STREAM_PLAYING
0xB4F0AD56,GET_STREAM_PLAY_TIME
0x0D89599D,LOAD_STREAM
0xE5B5745C,LOAD_STREAM_WITH_START_OFFSET
0xA1D7FABE,PLAY_STREAM_FROM_PED
0xF8E4BDA2,PLAY_STREAM_FROM_VEHICLE
0xC5266BF7,PLAY_STREAM_FROM_OBJECT
0x2C2A16BC,PLAY_STREAM_FRONTEND
0x6FE5D865,SPECIAL_FRONTEND_EQUAL
0xD1E364DE,STOP_STREAM
0xFF92B49D,STOP_PED_SPEAKING
0x3B8E2D5F,DISABLE_PED_PAIN_AUDIO
0x109D1F89,IS_AMBIENT_SPEECH_DISABLED
0x77182D58,SET_SIREN_WITH_NO_DRIVER
0xDE8BA3CD,_SOUND_VEHICLE_HORN_THIS_FRAME
0x6EB92D05,SET_HORN_ENABLED
0x271A9766,SET_AUDIO_VEHICLE_PRIORITY
0xC6BC16F3,USE_SIREN_AS_HORN
0x33B0B007,_FORCE_VEHICLE_ENGINE_AUDIO
0x072F15F2,SET_VEHICLE_BOOST_ACTIVE
0x84930330,PLAY_VEHICLE_DOOR_OPEN_SOUND
0xBA2CF407,PLAY_VEHICLE_DOOR_CLOSE_SOUND
0x563B635D,_ENABLE_STALL_WARNING_SOUNDS
0x7643170D,IS_GAME_IN_CONTROL_OF_MUSIC
0x0FC3379A,SET_GPS_ACTIVE
0x3033EA1D,PLAY_MISSION_COMPLETE_AUDIO
0x939982A1,IS_MISSION_COMPLETE_PLAYING
0xE48D757B,START_AUDIO_SCENE
0xA08D8C58,STOP_AUDIO_SCENE
0xF6C7342A,STOP_AUDIO_SCENES
0xACBED05C,IS_AUDIO_SCENE_ACTIVE
0x19BB3CE8,SET_AUDIO_SCENE_VARIABLE
0x2BC93264,_DYNAMIC_MIXER_RELATED_FN
0x86E995D1,AUDIO_IS_SCRIPTED_MUSIC_PLAYING
0x534A5C1C,PREPARE_MUSIC_EVENT
0x89FF942D,CANCEL_MUSIC_EVENT
0xB6094948,TRIGGER_MUSIC_EVENT
0xD633C809,GET_MUSIC_PLAYTIME
0xE6B033BF,CLEAR_ALL_BROKEN_GLASS
0x084932E8,PREPARE_ALARM
0x703F524B,START_ALARM
0xF987BE8C,STOP_ALARM
0xC3CB9DC6,STOP_ALL_ALARMS
0x9D8E1D23,IS_ALARM_PLAYING
0xE84ABC19,GET_VEHICLE_DEFAULT_HORN
0xFD4B5B3B,_GET_VEHICLE_HORN_HASH
0xDF720C86,RESET_PED_AUDIO_FLAGS
0x13EB5861,_FORCE_AMBIENT_SIREN
0x1C09C9E0,SET_AUDIO_FLAG
0xE1D91FD0,PREPARE_SYNCHRONIZED_AUDIO_EVENT
0x7652DD49,PREPARE_SYNCHRONIZED_AUDIO_EVENT_FOR_SCENE
0x507F3241,PLAY_SYNCHRONIZED_AUDIO_EVENT
0xADEED2B4,STOP_SYNCHRONIZED_AUDIO_EVENT
0xA17F9AB0,_SET_SYNCHRONIZED_AUDIO_EVENT_POSITION_THIS_FRAME
0x13777A0B,_SET_PED_TALK
0xB5977853,REQUEST_CUTSCENE
0xD98F656A,_REQUEST_CUTSCENE_EX
0x8052F533,REMOVE_CUTSCENE
0xF9998582,HAS_CUTSCENE_LOADED
0x3C5619F2,HAS_THIS_CUTSCENE_LOADED
0x210106F6,START_CUTSCENE
0x58BEA436,START_CUTSCENE_AT_COORDS
